Probe_ID	Gene_Symbol
11716116_at	NDUFS6
11716117_at	PDIA4
11716118_a_at	PDIA4
11716119_x_at	PDIA4
11716120_a_at	WDR34
11716121_s_at	API5
11716122_s_at	API5
11716123_a_at	NAT10
11716124_a_at	NAT10
11716125_a_at	ZYX
11716126_x_at	ZYX
11716127_a_at	BAG1
11716128_at	IGF2R
11716129_at	IGF2R
11716130_a_at	FSTL3
11716131_s_at	FSTL3
11716132_a_at	FSTL3
11716133_a_at	MTOR
11716134_a_at	MTOR
11716135_a_at	MVP
11716136_s_at	COX7A2
11716137_a_at	COX7A2
11716138_a_at	TMEM30A
11716139_s_at	SMS
11716140_x_at	SMS
11716141_a_at	SIGMAR1
11716142_x_at	SIGMAR1
11716143_a_at	SIGMAR1
11716144_a_at	PDCD6IP
11716145_a_at	PDCD6IP
11716146_x_at	PRKACA
11716147_s_at	CHMP7
11716148_a_at	TRAF3IP2
11716149_a_at	PMEPA1
11716150_a_at	PMEPA1
11716151_a_at	PMEPA1
11716152_s_at	PAFAH1B1
11716153_a_at	PAFAH1B1
11716154_x_at	B4GALT1
11716155_s_at	B4GALT1
11716156_a_at	B4GALT1
11716157_at	BAHD1
11716158_a_at	RNF40
11716159_a_at	RNF40
11716160_at	LBH
11716161_s_at	LBH
11716162_at	LBH
11716163_s_at	CIAPIN1
11716164_x_at	CIAPIN1
11716165_a_at	MGST3
11716166_x_at	NUDC
11716167_a_at	MX1
11716168_s_at	MRFAP1L1
11716169_at	CCDC28A
11716170_at	LMNB2
11716171_s_at	LMNB2
11716172_at	SYVN1
11716173_a_at	P4HB
11716174_s_at	P4HB
11716175_x_at	P4HB
11716176_s_at	METAP2
11716177_a_at	METAP2
11716178_s_at	C5orf15
11716179_at	C5orf15
11716180_at	VPS25
11716181_x_at	MED15
11716182_s_at	ALCAM
11716183_a_at	ALCAM
11716184_s_at	ALCAM
11716185_a_at	ALCAM
11716186_s_at	ALCAM
11716187_a_at	ABCB6
11716188_s_at	SEC13
11716189_x_at	SEC13
11716190_a_at	VWA9
11716191_at	VWA9
11716192_a_at	SETD2
11716193_s_at	SETD2
11716194_a_at	SETD2
11716195_a_at	ID1
11716196_x_at	ID1
11716197_a_at	ADIPOR2
11716198_a_at	UBE2Q2
11716199_x_at	UBE2Q2
11716200_s_at	UBE2Q2
11716201_x_at	PISD
11716202_a_at	PFKM
11716203_a_at	MGP
11716204_a_at	ASNA1
11716205_a_at	NDUFA8
11716206_a_at	GLUD1
11716207_s_at	GLUD1
11716208_s_at	GLUD1
11716209_a_at	VPS28
11716210_at	CITED2
11716211_a_at	HIBADH
11716212_a_at	HIBADH
11716213_a_at	PLXNB2
11716214_a_at	PRPF3
11716215_at	E2F4
11716216_at	E2F4
11716217_a_at	PRKAB1
11716218_s_at	PRKAB1
11716219_a_at	EIF2S1
11716220_x_at	EIF2S1
11716221_at	EIF2S1
11716222_a_at	RNASE1
11716223_a_at	SEC61G
11716224_a_at	CKAP5
11716225_a_at	LIMA1
11716226_a_at	LIMA1
11716227_a_at	MPDU1
11716228_x_at	MPDU1
11716229_s_at	TMEM167B
11716230_s_at	TMEM167B
11716231_s_at	TMEM167B
11716232_at	CTNNBIP1
11716233_a_at	CTNNBIP1
11716234_s_at	CTNNBIP1
11716235_a_at	RAE1
11716236_s_at	RAE1
11716237_s_at	MGAT1
11716238_at	ARHGAP1
11716239_s_at	RAB6A
11716240_at	RAB6A
11716241_x_at	RAB6A
11716242_a_at	PES1
11716243_a_at	PPP1R16A
11716244_s_at	WASF2
11716245_at	WASF2
11716246_at	WASF2
11716247_s_at	TOP2B
11716248_a_at	TMED9
11716249_x_at	TMED9
11716250_a_at	RBFOX2
11716251_x_at	RBFOX2
11716252_a_at	RBFOX2
11716253_a_at	RBFOX2
11716254_s_at	RBFOX2
11716255_a_at	ECE1
11716256_x_at	ECE1
11716257_s_at	RERE
11716258_at	RHEB
11716259_at	RHEB
11716260_s_at	RHEB
11716261_a_at	AP2B1
11716262_a_at	AP2B1
11716263_s_at	LEPROTL1
11716264_at	LEPROTL1
11716265_a_at	UBE2A
11716266_s_at	UBE2A
11716267_at	AK1
11716268_at	AK1
11716269_s_at	KRTCAP2
11716270_a_at	SLIRP
11716271_at	POLR2E
11716272_a_at	POLR2E
11716273_x_at	POLR2E
11716274_a_at	ENSA
11716275_a_at	CBX5
11716276_a_at	CBX5
11716277_a_at	CBX5
11716278_s_at	CBX5
11716279_x_at	CBX5
11716280_a_at	CBX5
11716281_a_at	COL18A1
11716282_s_at	FURIN
11716283_at	PAPD7
11716284_s_at	GLO1
11716285_a_at	VAMP3
11716286_at	VAMP3
11716287_at	RABAC1
11716288_s_at	ESYT1
11716289_a_at	BLOC1S1
11716290_a_at	MRPL22
11716291_s_at	HNRNPA0
11716292_a_at	G6PD
11716293_x_at	G6PD
11716294_a_at	CARS
11716295_at	FLOT2
11716296_at	FLOT2
11716297_a_at	CLPTM1
11716298_x_at	CLPTM1
11716299_a_at	ITGAV
11716300_x_at	ITGAV
11716301_a_at	ITGAV
11716302_s_at	ACSL1
11716303_s_at	SRSF6
11716304_a_at	ABHD14B
11716305_at	ATXN10
11716306_a_at	ATXN10
11716307_at	UQCR11
11716308_s_at	CYBRD1
11716309_a_at	CYBRD1
11716310_a_at	CYBRD1
11716311_x_at	LSM3
11716312_at	MRPS21
11716313_x_at	MRPS21
11716314_at	MRPL15
11716315_at	MRPL15
11716316_x_at	CYTH2
11716317_at	CYTH2
11716318_x_at	MAP2K2
11716319_at	IGBP1
11716320_x_at	RPS3A
11716321_a_at	CARKD
11716322_s_at	PRKCDBP
11716323_at	ICMT
11716324_a_at	ICMT
11716325_a_at	CLK1
11716326_a_at	GJA1
11716327_x_at	GJA1
11716328_a_at	GJA1
11716329_s_at	GJA1
11716330_a_at	DNAJB6
11716331_a_at	DNAJB6
11716332_a_at	RPL28
11716333_x_at	RPL28
11716334_a_at	RBX1
11716335_x_at	RBX1
11716336_a_at	PRCC
11716337_s_at	INSIG1
11716338_a_at	INSIG1
11716339_a_at	INSIG1
11716340_a_at	NDUFS4
11716341_s_at	EFNA1
11716342_s_at	LOC101060373
11716343_a_at	JUP
11716344_a_at	ZCCHC3
11716345_a_at	BACE2
11716346_at	EFCAB14
11716347_a_at	EFCAB14
11716348_s_at	EFCAB14
11716349_a_at	TMEM214
11716350_a_at	HSPE1
11716351_s_at	HSPE1
11716352_a_at	TOMM34
11716353_x_at	STARD3
11716354_a_at	NDUFA11
11716355_s_at	NDUFA11
11716356_at	TMEM167A
11716357_a_at	AHSG
11716358_s_at	PRC1
11716359_a_at	FAM96A
11716360_a_at	CNIH1
11716361_a_at	FAF1
11716362_a_at	FAF1
11716363_x_at	FAF1
11716364_s_at	ASNS
11716365_x_at	ASNS
11716366_s_at	CELA3A
11716367_s_at	PRR13
11716368_x_at	PRR13
11716369_x_at	SUMO2
11716370_x_at	FAM89B
11716371_a_at	VPS26B
11716372_at	VPS26B
11716373_a_at	PTK2
11716374_s_at	PTK2
11716375_s_at	PRKCZ
11716376_at	SERPINA5
11716377_s_at	GRN
11716378_a_at	TOMM20
11716379_s_at	TOMM20
11716380_a_at	MPC2
11716381_x_at	MPC2
11716382_a_at	CCT3
11716383_x_at	CCT3
11716384_at	CCL2
11716385_at	TGFB1
11716386_a_at	RAB11FIP5
11716387_s_at	BAZ1B
11716388_a_at	BAZ1B
11716389_a_at	BAZ1B
11716390_a_at	BACE1
11716391_a_at	BACE1
11716392_s_at	ADH5
11716393_x_at	ADH5
11716394_x_at	ADH5
11716395_a_at	ADGRG1
11716396_a_at	WBP1L
11716397_a_at	AKR7A2
11716398_a_at	MRPL1
11716399_at	TP53INP2
11716400_at	TP53INP2
11716401_a_at	SELENBP1
11716402_at	EIF4EBP2
11716403_at	EIF4EBP2
11716404_s_at	EIF4EBP2
11716405_a_at	HTRA1
11716406_x_at	LGALS9
11716407_a_at	MET
11716408_a_at	MET
11716409_at	PKDCC
11716410_at	PKDCC
11716411_x_at	RPS4Y1
11716412_s_at	ALDH18A1
11716413_x_at	MT1E
11716414_a_at	NDUFB8
11716415_s_at	NDUFB8
11716416_at	C1QA
11716417_a_at	UNG
11716418_a_at	SPTBN1
11716419_at	SPTBN1
11716420_s_at	SPTBN1
11716421_at	SPTBN1
11716422_x_at	SPTBN1
11716423_a_at	SPTBN1
11716424_a_at	PCDHGA1
11716425_s_at	PCDHGA1
11716426_x_at	PCDHGA1
11716427_a_at	POMC
11716428_a_at	PMF1
11716429_a_at	USP39
11716430_a_at	SLC39A13
11716431_x_at	SLC39A13
11716432_a_at	MNAT1
11716433_s_at	SCD5
11716434_at	SCD5
11716435_a_at	RAPGEF1
11716436_s_at	RAD21
11716437_a_at	RAD21
11716438_at	RAD21
11716439_s_at	TAF7
11716440_s_at	USO1
11716441_at	USO1
11716442_a_at	POLR2L
11716443_at	RNF181
11716444_a_at	KEAP1
11716445_s_at	COMMD4
11716446_at	PRAF2
11716447_s_at	COMT
11716448_a_at	NUDT9
11716449_a_at	DDX56
11716450_s_at	RFTN1
11716451_s_at	RFTN1
11716452_a_at	MYO1C
11716453_s_at	MYO1C
11716454_x_at	MYO1C
11716455_at	RHOBTB3
11716456_at	RHOBTB3
11716457_x_at	RHOBTB3
11716458_a_at	MRPS35
11716459_at	TUBA4A
11716460_x_at	TUBA4A
11716461_at	NELFB
11716462_a_at	RFXANK
11716463_a_at	GBA2
11716464_at	SIAE
11716465_a_at	NIF3L1
11716466_s_at	ISCA1
11716467_x_at	ISCA1
11716468_s_at	ISCA1
11716469_x_at	UQCRB
11716470_at	UQCRB
11716471_at	GNL2
11716472_a_at	RAF1
11716473_at	PUM1
11716474_a_at	PUM1
11716475_a_at	STRAP
11716476_a_at	LARP1
11716477_x_at	LARP1
11716478_s_at	LARP1
11716479_s_at	F13A1
11716480_a_at	SPINT1
11716481_x_at	SPINT1
11716482_a_at	GRINA
11716483_x_at	GRINA
11716484_at	UNC119B
11716485_at	STK38
11716486_at	FCGBP
11716487_a_at	WDR59
11716488_x_at	PIGT
11716489_a_at	STATH
11716490_a_at	SERPINA3
11716491_s_at	SERPINA3
11716492_s_at	SIVA1
11716493_a_at	MAP4
11716494_a_at	MAP4
11716495_a_at	MAP4
11716496_s_at	CHMP4B
11716497_at	CHMP4B
11716498_s_at	ADRM1
11716499_x_at	ADRM1
11716500_a_at	PIR
11716501_a_at	CRMP1
11716502_x_at	CRMP1
11716503_a_at	CRMP1
11716504_x_at	CRMP1
11716505_a_at	CUL3
11716506_s_at	CUL3
11716507_at	CUL3
11716508_at	CUL3
11716509_a_at	AKR1A1
11716510_at	GTF2E2
11716511_x_at	SRRM2
11716512_a_at	SRRM2
11716513_a_at	MOCS2
11716514_s_at	ADD1
11716515_x_at	ADD1
11716516_a_at	ADD1
11716517_x_at	ADD1
11716518_at	VPS37B
11716519_s_at	SDR39U1
11716520_at	C10orf10
11716521_a_at	C10orf10
11716522_x_at	C10orf10
11716523_at	S100A9
11716524_a_at	PFDN2
11716525_a_at	SPON2
11716526_x_at	SPON2
11716527_a_at	GSTK1
11716528_at	ELAVL1
11716529_a_at	ELAVL1
11716530_at	ELAVL1
11716531_at	ELAVL1
11716532_a_at	EGFL6
11716533_a_at	PPT1
11716534_s_at	PPT1
11716535_a_at	PPT1
11716536_a_at	SZRD1
11716537_s_at	SZRD1
11716538_x_at	SZRD1
11716539_a_at	SZRD1
11716540_a_at	SZRD1
11716541_a_at	PRSS8
11716542_x_at	PRSS8
11716543_a_at	TNNI1
11716544_at	TNNI1
11716545_x_at	PSMC1
11716546_s_at	DRAP1
11716547_s_at	TLR9
11716548_x_at	FGFR1
11716549_s_at	ISLR
11716550_at	HES1
11716551_s_at	HES1
11716552_a_at	LRRC49
11716553_a_at	RHBDD2
11716554_a_at	HLA-DMA
11716555_at	PSMG3
11716556_a_at	TNS1
11716557_a_at	TNS1
11716558_at	TNS1
11716559_x_at	TNS1
11716560_a_at	STRN4
11716561_x_at	STRN4
11716562_at	AIMP2
11716563_s_at	AIMP2
11716564_a_at	SDCCAG3
11716565_a_at	SDCCAG3
11716566_a_at	PRRC2C
11716567_a_at	PRRC2C
11716568_a_at	PRRC2C
11716569_at	NOTCH3
11716570_a_at	NOTCH3
11716571_at	RPA1
11716572_s_at	RPA1
11716573_a_at	KDM3A
11716574_at	KDM3A
11716575_a_at	CCDC6
11716576_a_at	CCDC6
11716577_s_at	SDC1
11716578_at	TMEM43
11716579_a_at	CYSTM1
11716580_s_at	CYSTM1
11716581_a_at	G3BP2
11716582_a_at	G3BP2
11716583_a_at	DYNLT1
11716584_x_at	DYNLT1
11716585_a_at	PDZD11
11716586_a_at	AXL
11716587_at	AXL
11716588_at	TMEM165
11716589_x_at	TMEM165
11716590_s_at	BTBD1
11716591_a_at	BTBD1
11716592_s_at	BTBD1
11716593_x_at	BTBD1
11716594_a_at	BTBD1
11716595_s_at	SLC44A1
11716596_a_at	SLC44A1
11716597_a_at	SEC24B
11716598_a_at	CHMP1A
11716599_s_at	CHMP1A
11716600_a_at	CHMP1A
11716601_a_at	KBTBD2
11716602_at	KBTBD2
11716603_a_at	KBTBD2
11716604_a_at	KBTBD2
11716605_at	ADAM12
11716606_s_at	STOML2
11716607_a_at	TCEB2
11716608_a_at	PFDN5
11716609_a_at	CRABP2
11716610_a_at	AP2S1
11716611_x_at	AP2S1
11716612_a_at	ABCF3
11716613_s_at	RPLP2
11716614_a_at	TSPO
11716615_s_at	REEP5
11716616_a_at	REEP5
11716617_at	MRPL36
11716618_at	SS18L2
11716619_a_at	TNPO1
11716620_a_at	TNPO1
11716621_a_at	TNPO1
11716622_x_at	CDK2AP2
11716623_a_at	XPO1
11716624_s_at	XPO1
11716625_a_at	ANAPC13
11716626_at	KIF3B
11716627_a_at	KIF3B
11716628_at	KIF3B
11716629_at	IER5
11716630_a_at	ANGPTL4
11716631_s_at	SERPINB2
11716632_at	FXR2
11716633_a_at	TMEM50A
11716634_a_at	TMEM50A
11716635_x_at	TMEM50A
11716636_a_at	AARS
11716637_at	EMC7
11716638_s_at	COL4A1
11716639_a_at	COL4A1
11716640_a_at	PSMB10
11716641_x_at	PSMB10
11716642_s_at	DTYMK
11716643_s_at	ERLEC1
11716644_a_at	ERLEC1
11716645_a_at	TTC19
11716646_a_at	HM13
11716647_x_at	HM13
11716648_a_at	DHX40
11716649_a_at	DHX40
11716650_a_at	UBE2Z
11716651_a_at	UBE2Z
11716652_a_at	EML4
11716653_x_at	EML4
11716654_a_at	EML4
11716655_a_at	TRAF4
11716656_x_at	TRAF4
11716657_at	TRAF4
11716658_a_at	HNRNPH3
11716659_a_at	HNRNPH3
11716660_at	GRAMD4
11716661_at	GRAMD4
11716662_at	SUSD6
11716663_a_at	GDF15
11716664_x_at	GDF15
11716665_s_at	GDF15
11716666_a_at	ID3
11716667_a_at	MTHFD1
11716668_at	RAB1A
11716669_x_at	RAB1A
11716670_s_at	RAB1A
11716671_x_at	PIGY
11716672_x_at	PIGY
11716673_a_at	ACIN1
11716674_a_at	ACIN1
11716675_at	ZNF106
11716676_a_at	ZNF106
11716677_x_at	ZNF106
11716678_a_at	SLC39A9
11716679_s_at	SLC39A9
11716680_x_at	SLC39A9
11716681_at	SLC39A9
11716682_s_at	SLC39A9
11716683_x_at	SLC39A9
11716684_a_at	MYO1D
11716685_s_at	MYO1D
11716686_a_at	ABR
11716687_x_at	ABR
11716688_at	GOLGA3
11716689_s_at	GOLGA3
11716690_x_at	GOLGA3
11716691_a_at	NPEPPS
11716692_x_at	NPEPPS
11716693_a_at	TSPAN6
11716694_at	TSPAN6
11716695_a_at	TSPAN6
11716696_s_at	TSPAN6
11716697_at	FABP4
11716698_s_at	HBP1
11716699_a_at	CMAS
11716700_at	SNAPIN
11716701_a_at	CCNDBP1
11716702_a_at	SEMG1
11716703_a_at	PRKACB
11716704_at	TRIM44
11716705_at	TRIM44
11716706_at	TRIM44
11716707_a_at	ARL2BP
11716708_a_at	DDR1
11716709_s_at	DDR1
11716710_a_at	ADM
11716711_a_at	TCEAL8
11716712_s_at	TCEAL8
11716713_a_at	ARHGAP17
11716714_x_at	ARHGAP17
11716715_a_at	CTSB
11716716_x_at	CTSB
11716717_a_at	NINJ1
11716718_at	GLA
11716719_s_at	GLA
11716720_a_at	AKT1S1
11716721_a_at	PHF1
11716722_a_at	PHF1
11716723_at	DPY19L1
11716724_x_at	DPY19L1
11716725_a_at	ADCY6
11716726_a_at	PLK1
11716727_x_at	PLK1
11716728_s_at	TPM1
11716729_a_at	EMC3
11716730_a_at	ERH
11716731_a_at	SPSB3
11716732_at	CRYBA4
11716733_at	IRF1
11716734_at	IRF1
11716735_s_at	RNF185
11716736_at	PRPF19
11716737_at	PDRG1
11716738_at	MSRB1
11716739_x_at	GRAMD1A
11716740_a_at	SLC6A8
11716741_x_at	SLC6A8
11716742_a_at	TJP2
11716743_s_at	TJP2
11716744_x_at	TJP2
11716745_s_at	FAM60A
11716746_a_at	FAM60A
11716747_a_at	AFF1
11716748_at	AFF1
11716749_a_at	CD99L2
11716750_a_at	CD99L2
11716751_a_at	GNS
11716752_x_at	GNS
11716753_x_at	GNS
11716754_a_at	TPGS2
11716755_at	RNF7
11716756_at	RNF7
11716757_a_at	DHX30
11716758_x_at	DHX30
11716759_a_at	CASP4
11716760_x_at	CASP4
11716761_a_at	PGC
11716762_at	PGC
11716763_a_at	NSMF
11716764_a_at	NSMF
11716765_s_at	IQGAP1
11716766_a_at	IQGAP1
11716767_at	IQGAP1
11716768_a_at	UBQLN2
11716769_x_at	CHERP
11716770_at	CHERP
11716771_s_at	LOC102724428
11716772_at	C11orf68
11716773_s_at	SORBS3
11716774_a_at	RAI14
11716775_a_at	RAI14
11716776_a_at	EPS8L2
11716777_s_at	EPS8L2
11716778_s_at	EIF1AX
11716779_at	EIF1AX
11716780_s_at	CLDN4
11716781_s_at	TBL1XR1
11716782_a_at	TBL1XR1
11716783_a_at	TBL1XR1
11716784_at	TRAK2
11716785_at	TRAK2
11716786_s_at	TRAK2
11716787_a_at	B4GAT1
11716788_at	B4GAT1
11716789_s_at	TARS
11716790_x_at	TARS
11716791_a_at	DKFZp686K1684
11716792_s_at	DKFZp686K1684
11716793_a_at	CCNB2
11716794_a_at	MYL6
11716795_s_at	IFI16
11716796_s_at	IFI16
11716797_s_at	LBR
11716798_x_at	NDN
11716799_at	FADD
11716800_at	FADD
11716801_at	SETD5
11716802_a_at	SETD5
11716803_a_at	SBF1
11716804_at	PLEKHA2
11716805_s_at	PLEKHA2
11716806_a_at	PLEKHA2
11716807_a_at	CSNK2A2
11716808_a_at	ITPA
11716809_a_at	CDC16
11716810_a_at	SIN3B
11716811_s_at	SIN3B
11716812_x_at	SIN3B
11716813_a_at	GATM
11716814_s_at	GATM
11716815_at	SLC2A1
11716816_a_at	ENOPH1
11716817_a_at	ENOPH1
11716818_a_at	VSIG4
11716819_a_at	CUL1
11716820_x_at	PRSS1
11716821_s_at	ATPIF1
11716822_a_at	BDH2
11716823_s_at	BDH2
11716824_s_at	BDH2
11716825_a_at	FMOD
11716826_a_at	FMOD
11716827_at	RPS19BP1
11716828_a_at	NPC2
11716829_a_at	ABCB6
11716830_a_at	ATG9A
11716831_at	XPOT
11716832_s_at	TM7SF3
11716833_a_at	TM7SF3
11716834_a_at	PRRC2A
11716835_a_at	DHRS3
11716836_a_at	CTDNEP1
11716837_a_at	CDV3
11716838_a_at	CDV3
11716839_a_at	RASD1
11716840_at	UBE4A
11716841_at	UBE4A
11716842_a_at	CD53
11716843_a_at	CASC4
11716844_s_at	DNAJC13
11716845_at	STIM1
11716846_a_at	MS4A6A
11716847_a_at	SLC43A3
11716848_a_at	PREX1
11716849_s_at	PREX1
11716850_s_at	MFSD14B
11716851_at	IMPAD1
11716852_x_at	IMPAD1
11716853_x_at	IMPAD1
11716854_s_at	IMPAD1
11716855_a_at	COPG1
11716856_a_at	B4GALT3
11716857_at	SUPT7L
11716858_a_at	MRPL51
11716859_a_at	ETFA
11716860_at	PIAS3
11716861_s_at	TMEM184B
11716862_x_at	TMEM184B
11716863_a_at	NISCH
11716864_s_at	NISCH
11716865_a_at	SLC1A5
11716866_x_at	SLC1A5
11716867_at	FEM1A
11716868_at	UTP18
11716869_at	UTP18
11716870_a_at	PHC2
11716871_at	GAA
11716872_a_at	ADCY3
11716873_a_at	WDR46
11716874_x_at	WDR46
11716875_at	C14orf142
11716876_a_at	TSTA3
11716877_at	B4GALT5
11716878_s_at	B4GALT5
11716879_at	B4GALT5
11716880_s_at	MAD2L1BP
11716881_a_at	ZZEF1
11716882_a_at	ZZEF1
11716883_s_at	RAP1B
11716884_a_at	BANF1
11716885_x_at	BANF1
11716886_a_at	VPS45
11716887_a_at	EPCAM
11716888_s_at	HEXA
11716889_at	TMEM261
11716890_a_at	TMEM261
11716891_at	TMEM261
11716892_at	TOX4
11716893_s_at	TOX4
11716894_x_at	TOX4
11716895_s_at	ISG15
11716896_a_at	PPIE
11716897_x_at	PPIE
11716898_at	ARL3
11716899_s_at	ARL3
11716900_at	ARL3
11716901_s_at	TGOLN2
11716902_a_at	TGOLN2
11716903_a_at	TGOLN2
11716904_s_at	TGOLN2
11716905_a_at	CDH1
11716906_a_at	CDH1
11716907_s_at	PITHD1
11716908_a_at	RNASET2
11716909_a_at	NR2F6
11716910_x_at	NR2F6
11716911_a_at	NR2F6
11716912_x_at	NR2F6
11716913_a_at	MTUS1
11716914_a_at	MTUS1
11716915_a_at	MTUS1
11716916_a_at	PGAP3
11716917_a_at	DDAH1
11716918_a_at	NAGK
11716919_a_at	PDIA5
11716920_at	PLVAP
11716921_a_at	CLEC11A
11716922_x_at	CLEC11A
11716923_a_at	PURB
11716924_s_at	PURB
11716925_at	PURB
11716926_a_at	EXOC3
11716927_a_at	TBC1D5
11716928_a_at	TBC1D5
11716929_a_at	DGCR2
11716930_x_at	DGCR2
11716931_at	DGCR2
11716932_a_at	CCDC80
11716933_a_at	CCDC80
11716934_a_at	CCDC80
11716935_a_at	SOD1
11716936_a_at	UNC45A
11716937_a_at	NUPR1
11716938_a_at	SEC61B
11716939_a_at	HMOX1
11716940_a_at	TRIB2
11716941_at	TRIB2
11716942_a_at	ADPRHL2
11716943_at	EXOSC5
11716944_a_at	YIPF3
11716945_s_at	TWF1
11716946_s_at	TM9SF3
11716947_at	TM9SF3
11716948_s_at	TM9SF3
11716949_s_at	TM9SF3
11716950_s_at	SRXN1
11716951_at	NANS
11716952_a_at	DPH1
11716953_at	TMEM126A
11716954_at	CTDSP2
11716955_s_at	CTDSP2
11716956_a_at	CTDSP2
11716957_x_at	CTDSP2
11716958_a_at	AAAS
11716959_s_at	POMGNT1
11716960_a_at	FAM3A
11716961_x_at	FAM3A
11716962_a_at	PPM1F
11716963_a_at	PPM1F
11716964_a_at	PPM1F
11716965_a_at	ATN1
11716966_a_at	ATN1
11716967_a_at	NRP2
11716968_a_at	NRP2
11716969_a_at	NRP2
11716970_a_at	NRP2
11716971_a_at	MRAS
11716972_s_at	NSF
11716973_a_at	NSF
11716974_a_at	PDK4
11716975_a_at	PDK4
11716976_x_at	GLRX3
11716977_a_at	NSFL1C
11716978_a_at	NSFL1C
11716979_a_at	SLC35A4
11716980_a_at	SLC35A4
11716981_x_at	MIEN1
11716982_at	CMSS1
11716983_at	CDC34
11716984_a_at	PNKD
11716985_x_at	PNKD
11716986_a_at	GTF2B
11716987_a_at	HMGCS1
11716988_s_at	PNRC2
11716989_s_at	PNRC2
11716990_at	AREL1
11716991_at	AREL1
11716992_at	CIC
11716993_a_at	CSF1R
11716994_s_at	WSB2
11716995_a_at	WSB2
11716996_a_at	TSPAN4
11716997_x_at	TSPAN4
11716998_a_at	RHBDD3
11716999_a_at	RASA1
11717000_s_at	GUCD1
11717001_s_at	YTHDC1
11717002_a_at	YTHDC1
11717003_s_at	FKBP9
11717004_s_at	FKBP9
11717005_a_at	POLDIP3
11717006_a_at	POLDIP3
11717007_x_at	POLDIP3
11717008_a_at	BNIP3L
11717009_s_at	MCFD2
11717010_a_at	MCFD2
11717011_a_at	ATP6V1E1
11717012_s_at	VAMP8
11717013_a_at	SNRPF
11717014_x_at	SNRPF
11717015_a_at	CLDN7
11717016_a_at	LAMTOR2
11717017_a_at	OCIAD2
11717018_a_at	ATP1A1
11717019_x_at	ATP1A1
11717020_a_at	TMEM222
11717021_s_at	TMEM222
11717022_x_at	TMEM222
11717023_a_at	SDF2
11717024_at	LOC102724828
11717025_s_at	CXCL5
11717026_x_at	GLYR1
11717027_a_at	GLYR1
11717028_a_at	BAP1
11717029_a_at	BAP1
11717030_x_at	PACS1
11717031_a_at	KIAA0141
11717032_at	KIAA0141
11717033_a_at	KIAA0141
11717034_a_at	KIAA0141
11717035_s_at	KIAA0141
11717036_a_at	HDAC5
11717037_a_at	HDAC5
11717038_a_at	RNF13
11717039_a_at	GADD45A
11717040_at	MTMR4
11717041_at	MTMR4
11717042_at	GID8
11717043_at	GID8
11717044_a_at	TCERG1
11717045_a_at	C2
11717046_at	C11orf95
11717047_s_at	CLDND1
11717048_a_at	DES
11717049_s_at	DES
11717050_x_at	DES
11717051_s_at	SSR1
11717052_at	SSR1
11717053_a_at	SSR1
11717054_a_at	SSR1
11717055_a_at	CORO1C
11717056_a_at	CORO1C
11717057_x_at	CORO1C
11717058_x_at	RPL5
11717059_a_at	CECR5
11717060_a_at	DECR1
11717061_a_at	PPP1R1B
11717062_at	AP1M2
11717063_s_at	SMARCD2
11717064_a_at	CPQ
11717065_a_at	GREM1
11717066_at	GREM1
11717067_a_at	GREM1
11717068_a_at	DIP2B
11717069_at	DIP2B
11717070_x_at	KTN1
11717071_at	KTN1
11717072_x_at	KTN1
11717073_a_at	AEBP1
11717074_a_at	LZTS2
11717075_a_at	ZFAND6
11717076_s_at	ATP8B5P
11717077_x_at	ZFAND6
11717078_s_at	ATP8B5P
11717079_a_at	VPS52
11717080_x_at	VPS52
11717081_a_at	VPS52
11717082_a_at	TSPAN9
11717083_x_at	TSPAN9
11717084_a_at	PRPS1
11717085_a_at	PRPS1
11717086_x_at	RBM39
11717087_s_at	RBM39
11717088_s_at	RBM39
11717089_x_at	RBM39
11717090_a_at	HIST2H2BE
11717091_s_at	CDKN1B
11717092_s_at	EIF4G2
11717093_at	TCTA
11717094_x_at	TCTA
11717095_s_at	COX6A1
11717096_a_at	HSPH1
11717097_a_at	NAA20
11717098_a_at	RPA2
11717099_at	HIST1H2BK
11717100_a_at	SLC38A1
11717101_a_at	SLC38A1
11717102_a_at	SLC38A1
11717103_s_at	SLC38A1
11717104_a_at	GRHPR
11717105_a_at	PSMB5
11717106_x_at	PSMB5
11717107_a_at	PDLIM5
11717108_x_at	PCM1
11717109_s_at	PCM1
11717110_a_at	REPIN1
11717111_a_at	REPIN1
11717112_a_at	REPIN1
11717113_a_at	ETHE1
11717114_a_at	SUPT16H
11717115_at	CERK
11717116_at	CERK
11717117_a_at	PDXP
11717118_a_at	P4HA2
11717119_a_at	C6orf106
11717120_at	C6orf106
11717121_x_at	C6orf106
11717122_s_at	C6orf106
11717123_a_at	PPP1R12B
11717124_at	SH3PXD2A
11717125_at	SH3PXD2A
11717126_at	SH3PXD2A
11717127_a_at	ANPEP
11717128_a_at	CLN6
11717129_s_at	SAR1A
11717130_a_at	SAR1A
11717131_a_at	AHNAK2
11717132_s_at	AHNAK2
11717133_a_at	MAFG
11717134_a_at	MAFG
11717135_a_at	PCSK1N
11717136_x_at	PCSK1N
11717137_s_at	CDC42EP4
11717138_a_at	CDC42EP4
11717139_a_at	HARS
11717140_a_at	COG4
11717141_x_at	COG4
11717142_at	LANCL1
11717143_at	LANCL1
11717144_s_at	LANCL1
11717145_a_at	LANCL1
11717146_at	PTPN1
11717147_a_at	PTPN1
